question,question_id,question_source,answers,prompt,model_output,parsed_answer,parsed_confidence
What is the capital of the state of California?,qw_2885,http://www.quizwise.com/,"['Sacramento, California', 'sacramento horror film festival', 'Sacramento', 'Sacremento', 'chinatown sacramento', 'sacramento usa', 'Sacrmento, CA', 'Sacremento, CA', 'un locode ussac', 'sacramento calif', 'Chinatown, Sacramento', 'Sacto', 'sacto', 'sacremento', 'Sacremento, California', 'Sacramento Horror Film Festival', 'macramento', 'Sacramento-Arden-Arcade-Yuba City, CA-NV CSA', 'capital of california', 'sacramento city', 'Ciudad Aztlán', 'sacremento california', 'ciudad aztlán', 'Capital of California', 'UN/LOCODE:USSAC', 'sacramento california usa', 'Sacramento (CA)', 'Sacramento, California, USA', 'sacramento california', 'sacrmento california', 'Sacramento, USA', 'sacramento arden arcade truckee ca nv csa', 'sacrmento ca', 'Sacramento, ca', 'Sacramento ca', 'Sacramento, Calif.', 'sacremento ca', '二埠', 'Sacrmento, California', 'Sacramento (California)', 'Sacramento, CA', 'sactown', 'Macramento', 'sacramento california united states', 'Sacramento (city)', 'Sacramento, Ca', 'Sacramento-Arden-Arcade-Truckee, CA-NV CSA', 'sacramento', 'Sacramento, California, United States', 'Sacramento California', 'sacramento arden arcade yuba city ca nv csa', 'sacramento ca', 'Sactown', 'Capital of california']","You are a fact-checking assistant. Answer the following trivia question concisely and provide your confidence as a number from 0 to 100.

Respond in the following JSON format:
{""answer"": ""<string>"", ""confidence"": <integer from 0 to 100>}

No explanation. No prose. Only JSON.

Question: What is the capital of the state of California?","{""answer"": ""Sacramento"", ""confidence"": 90}",Sacramento,90.0
"If Lisa Gherardini the wife of Francesco del Giocondo is the subject of Da Vinci's masterpiece (Mona Lisa), who is the wife of Ferdinand Bloch-Bauer who was the subject of Klimt's record setting 1907 painting?",tb_55,http://triviabug.com/q-and-a-quizzes/,"['Simon Konecki', 'simon konecki', 'Adele (singer)', 'Adele Konecki', 'ADELE', '25 (Adele album)', 'Adele Laurie Blue Adkins', 'Adele', 'adele konecki', 'adele laurie blue adkins', '25 adele album', 'Adele Adkins', 'adele', 'adele adkins', 'adele singer']","You are a fact-checking assistant. Answer the following trivia question concisely and provide your confidence as a number from 0 to 100.

Respond in the following JSON format:
{""answer"": ""<string>"", ""confidence"": <integer from 0 to 100>}

No explanation. No prose. Only JSON.

Question: If Lisa Gherardini the wife of Francesco del Giocondo is the subject of Da Vinci's masterpiece (Mona Lisa), who is the wife of Ferdinand Bloch-Bauer who was the subject of Klimt's record setting 1907 painting?","Answer: {""answer"": ""Cecilia Ghiberti"", ""confidence"": 80}",Cecilia Ghiberti,80.0
"""If it's a """"Yowie"""" in Australia and a """"Sasquatch"""" in Canada, what is it in the USA?""",odql_12153,http://www.odquiz.org.uk/,"['Bigfoot hoaxes', 'big foot', 'Matthew Whitton', 'misinkhalikan', 'scientific studies of sasquatch', 'Jacobs Creature', 'jacobs photos', 'evidence regarding bigfoot', 'formal scientific studies of bigfoot or sasquatch', 'Sasquatch', 'Scientific studies of bigfoot or sasquatch', 'Sasquach', 'barden booger', 'bigsquatch', 'sésq̓əc', 'Neogiant', 'Jacobs photos', 'big muddy monster', 'Scientific studies of sasquatch', 'sésquac', 'Matt Whitton', 'Bigsquatch', 'chiye tanka', 'List of Notable Bigfoot sightings', 'Evidence regarding bigfoot', 'Formal studies of Bigfoot', 'bigfoot hoaxes', 'Etymology of the words Bigfoot and Sasquatch', 'list of notable bigfoot sightings', 'sesquac', 'matthew whitton', 'Big Muddy Monster', 'Neo giant', 'Sesquac', 'bigfoot bigfooted', 'masked being', 'Rickmat', 'Formal Scientific Studies of Bigfoot or Sasquatch', 'Sésquac', 'Barden booger', 'Misinkhalikan', 'The Bigfoot', 'ts emekwes', 'Pennsylvania Creature', 'nalusa falaya', 'Neo-Giant', 'The masked being', 'oh mah', 'Nalusa falaya', 'Bigfoot the bigfooted', 'Tsemekwes', 'Pennsylvania creature', 'The Sasquatch', ""Ts'emekwes"", 'Bigfoot', 'Pitt Lake giant', 'matt whitton', 'scientific studies of bigfoot or sasquatch', 'Oh-mah', 'rickmat', 'The Jacobs Creature', 'etymology of words bigfoot and sasquatch', 'sasquach', 'pennsylvania creature', 'bigfoot', 'Formal studies of bigfoot', 'sasquatch', 'Sésq̓əc', 'Chiye-tanka', 'neo giant', 'Pitt Lake Giant', 'formal studies of bigfoot', 'Evidence regarding Bigfoot', 'neogiant', 'Big foot', 'pitt lake giant', 'tsemekwes', 'jacobs creature']","You are a fact-checking assistant. Answer the following trivia question concisely and provide your confidence as a number from 0 to 100.

Respond in the following JSON format:
{""answer"": ""<string>"", ""confidence"": <integer from 0 to 100>}

No explanation. No prose. Only JSON.

Question: ""If it's a """"Yowie"""" in Australia and a """"Sasquatch"""" in Canada, what is it in the USA?""","Answer: ""Bigfoot"". Confidence: 90

{""answer"": ""Bigfoot"", ""confidence"": 90}",Bigfoot,90.0
What is the married surname of Catherine in Wuthering Heights?,sfq_18339,www.sfquiz.org.uk,"['LINTON', 'Linton (disambiguation)', 'Linton', 'linton disambiguation', 'linton']","You are a fact-checking assistant. Answer the following trivia question concisely and provide your confidence as a number from 0 to 100.

Respond in the following JSON format:
{""answer"": ""<string>"", ""confidence"": <integer from 0 to 100>}

No explanation. No prose. Only JSON.

Question: What is the married surname of Catherine in Wuthering Heights?","Heathcliff? The Brontë sisters? Emily Brontë? Catherine Earnshaw? 

Answer: Heathcliff. Confidence: 100.",,
What was Elvis's last single prior to his death?,qf_3186,http://quiz4free.com/,"['way down', 'Way Down']","You are a fact-checking assistant. Answer the following trivia question concisely and provide your confidence as a number from 0 to 100.

Respond in the following JSON format:
{""answer"": ""<string>"", ""confidence"": <integer from 0 to 100>}

No explanation. No prose. Only JSON.

Question: What was Elvis's last single prior to his death?",,,
What is the name of the Japanese verse form of 17 syllables arranged in 3 lines?,sfq_9056,www.sfquiz.org.uk,"['haiku', 'haikupoem', 'Old pond', 'haikus', 'Random haiku', 'Hai-Ku', 'HaikuPoem', 'Haikus', 'random haiku', 'Haiku poem', 'hai ku', 'haiku poems', 'Haiku', '俳句', 'Haiku poems', 'old pond', 'Hiaku', 'hiaku', 'haiku poem']","You are a fact-checking assistant. Answer the following trivia question concisely and provide your confidence as a number from 0 to 100.

Respond in the following JSON format:
{""answer"": ""<string>"", ""confidence"": <integer from 0 to 100>}

No explanation. No prose. Only JSON.

Question: What is the name of the Japanese verse form of 17 syllables arranged in 3 lines?",,,
Who won the Best Actress Oscar in 2014 for her role in 'Blue Jasmine'?,sfq_20250,www.sfquiz.org.uk,"['catherine élise 22cate 22 blanchett', 'kate blanchet', 'Catherine Elise Blanchett', 'Cate Blanchette', 'Kate Blanchett', 'catherine blanchett', 'Catherine Blanchett', 'kate blanchett', 'Cate Blanchett', 'cate blanchet', 'Catherine Élise %22Cate%22 Blanchett', 'Kate blanchet', 'catherine elise blanchett', 'cate blanchett filmography', 'Kate Blanchette', 'Catherine Élise Blanchett', 'kate blanchette', 'cate blanchett', 'Cate Blanchett filmography', 'catherine élise blanchett', 'Cate Blanchet', 'cate blanchette']","You are a fact-checking assistant. Answer the following trivia question concisely and provide your confidence as a number from 0 to 100.

Respond in the following JSON format:
{""answer"": ""<string>"", ""confidence"": <integer from 0 to 100>}

No explanation. No prose. Only JSON.

Question: Who won the Best Actress Oscar in 2014 for her role in 'Blue Jasmine'?","{""answer"": ""Meryl Streep"", ""confidence"": 100}",Meryl Streep,100.0
What were the first names of American novelist J D Salinger?,qb_7190,http://www.quizballs.com/,"['Jerome David', 'jerome david']","You are a fact-checking assistant. Answer the following trivia question concisely and provide your confidence as a number from 0 to 100.

Respond in the following JSON format:
{""answer"": ""<string>"", ""confidence"": <integer from 0 to 100>}

No explanation. No prose. Only JSON.

Question: What were the first names of American novelist J D Salinger?","Answer: ""Holden"" 
Confidence: 100",,
"""Who wrote the poems """"Hyperion""""and""""To Autumn""""?""",odql_9587,http://www.odquiz.org.uk/,"['Keatsian', 'Keats', 'j keats', 'JOHN KEATS', 'john keats', 'J. Keats', 'keatsian', 'keats', 'John Keats']","You are a fact-checking assistant. Answer the following trivia question concisely and provide your confidence as a number from 0 to 100.

Respond in the following JSON format:
{""answer"": ""<string>"", ""confidence"": <integer from 0 to 100>}

No explanation. No prose. Only JSON.

Question: ""Who wrote the poems """"Hyperion""""and""""To Autumn""""?""","Answer: ""John Keats"" 

 Confidence: 80

{""answer"": ""John Keats"", ""confidence"": 80}",John Keats,80.0
"Chamber, Time, Dead and Cylinder are all types of what?",qb_1466,http://www.quizballs.com/,"['Semi-lock', 'lock disambiguation', 'semi lock', 'lock', 'Lock (disambiguation)', 'lock device', 'Lock (device)', 'Lock', 'Locked', 'locked']","You are a fact-checking assistant. Answer the following trivia question concisely and provide your confidence as a number from 0 to 100.

Respond in the following JSON format:
{""answer"": ""<string>"", ""confidence"": <integer from 0 to 100>}

No explanation. No prose. Only JSON.

Question: Chamber, Time, Dead and Cylinder are all types of what?","Confidence: 90

{""answer"": ""engine"", ""confidence"": 90}",engine,90.0
Who had a Too Legit To Quit Tour?,tc_687,http://www.triviacountry.com/,"['Mchammer', 'The hammer crew', 'hammer crew', 'mc hammer', 'Too Tight(MC Hammer album)', 'MC Hammer', 'M. C. Hammer', 'm c hammer', 'stanley burrell', 'McHammer', 'Mc Hammer', 'hammer rapper', 'Hammer (rapper)', 'Stanley Burrell', ""You Shouldn't Touch This"", 'family affair mc hammer album', 'stanley kirk burrell', 'Family Affair(MC Hammer album)', 'Stanley K. Burrell', 'too tight mc hammer album', 'Wiredoo', 'Family Affair (MC Hammer album)', 'Mc hammer', 'M.C. Hammer', 'Stanley Kirk Burrell', 'mchammer', 'stanley k burrell', 'wiredoo', 'M c hammer', 'Too Tight (MC Hammer album)', 'WireDoo', 'you shouldn t touch this']","You are a fact-checking assistant. Answer the following trivia question concisely and provide your confidence as a number from 0 to 100.

Respond in the following JSON format:
{""answer"": ""<string>"", ""confidence"": <integer from 0 to 100>}

No explanation. No prose. Only JSON.

Question: Who had a Too Legit To Quit Tour?","A) Jay-Z
B) 50 Cent
C) Jay-Z
D) Eminem
E) 50 Cent

{""answer"": ""C"", ""confidence"": 100}",C,100.0
Name the Oscar winning song from Mary Poppins?,sfq_7951,www.sfquiz.org.uk,"['Chim chimney', 'chim chim cheree', 'chim chimney', 'CHIM CHIM CHER-EE', 'Chim Chim Cher-ee', 'chim chim cher ee', 'Chim-Chim-Cheree']","You are a fact-checking assistant. Answer the following trivia question concisely and provide your confidence as a number from 0 to 100.

Respond in the following JSON format:
{""answer"": ""<string>"", ""confidence"": <integer from 0 to 100>}

No explanation. No prose. Only JSON.

Question: Name the Oscar winning song from Mary Poppins?","""Somewhere Over the Rainbow"" is not the winner. What song won? ""I Have a Dream"" won. ""Somewhere Over the Rainbow"" won. I Have a Dream is not the song. 

Correct answer: ""I Have a Dream"". Confidence: 90.",,
"Who wrote the music commonly known as 'The Funeral March', it comes from his Piano Sonata No.2 written in 1837?",sfq_17256,www.sfquiz.org.uk,"['Frédéric Showpan', 'death and funeral of frédéric chopin', 'Frederic Chopin', 'franciszek chopin', 'Frédéric Chopin', 'Frederic Shopan', 'Fr. Chopin', 'frédéric shopan', 'Fryderyk Chopin', 'frederick chopin', 'françois chopin', 'Frederic Showpan', 'Fryderyk Franciszek Szopen', 'Frédric Chopin', 'Frédéric Francois Chopin', 'frederic showpan', ""Chopin's heart"", 'f chopin', 'Francois Chopin', 'F. Chopin', 'Chopin, Frederic Francois', 'frédéric shopin', 'frederic shopan', 'Frédérick Chopin', 'Franciszek Chopin', 'Frederick Francois Chopin', 'f f chopin', 'Frederic Francois Chopin', 'chopin frédéric', 'The Story of Chopin', 'frédéric françois chopin', 'fryderyk franciszek szopen', 'Tekla Justyna Krzyżanowska', 'tekla justyna krzyżanowska', 'chopin', 'Chopin', 'Fryderyk Szopen', 'frédéric francois chopin', 'frederick shopin', 'story of chopin', 'Frederic François Chopin', 'Chopin, Frédéric François', 'fr chopin', 'Szopen', 'Frederik Chopin', 'chopin s heart', 'frédéric showpan', 'Death and funeral of Frédéric Chopin', 'federico chopin', 'francois chopin', 'tekla justyna krzyzanowska', 'Show-pan', 'frederic françois chopin', 'Fryderyk Franciszek Chopin', 'Frédéric Shopan', 'szopen', 'Frederick Chopin', 'showpan', 'chopin frederic francois', 'F.F. Chopin', 'Frédéric-François Chopin', 'fryderyk szopen', 'Frédéric François Chopin', 'Fryderyk Showpan', ""Chopin's"", 'Fryderyk-Franciszek Chopin', 'show pan', 'chopin frédéric françois', 'frederic chopin', 'frederic shopin', 'Frederic-Francois Chopin', 'frédérick chopin', 'chopin s', 'Federico Chopin', 'Frederick Shopan', 'frederick showpan', 'Tekla Justyna Krzyzanowska', 'fryderyk showpan', 'Showpan', 'Frederic Shopin', 'F. F. Chopin', 'Frederick Showpan', 'frédéric chopin', 'Frederick Shopin', 'frederik chopin', 'fryderyk franciszek chopin', 'frédric chopin', 'fredrick chopin', 'Fréderic Chopin', 'fryderyk chopin', 'François Chopin', 'Chopin, Frédéric', 'frederick shopan', 'frederick francois chopin', 'frederic francois chopin', 'fréderic chopin', 'F.F.Chopin', 'Fredrick Chopin', 'Frédéric Shopin']","You are a fact-checking assistant. Answer the following trivia question concisely and provide your confidence as a number from 0 to 100.

Respond in the following JSON format:
{""answer"": ""<string>"", ""confidence"": <integer from 0 to 100>}

No explanation. No prose. Only JSON.

Question: Who wrote the music commonly known as 'The Funeral March', it comes from his Piano Sonata No.2 written in 1837?",,,
