question,question_id,question_source,answers,input_text,model_answer,uncertainty_score,model_output,dataset,model_id,ue_method,schema_version,timestamp
"Which scientist has the following geographical features named after him: a sound in Tierra del Fuego, a mountain in the Andes, a sound in British Columbia's Queen Charlotte Islands and an Australian state capital?",qw_4871,http://www.quizwise.com/,"['C darwin', 'Www.darwin200.org.uk', 'Charles Robert Darwin', 'darwin charles', 'charles darwin s', 'Charles darwin', 'charles robert darwin', 'C. R. Darwin', 'c darwin', ""Darwin's theory"", 'cr darwin', 'darwin s theory', ""Darwin's"", 'Charles Darwin', 'c r darwin', ""Charles Darwin's"", 'Mary Darwin', 'Darwin200', 'charles r darwin', 'Charels darwin', 'darwin200', 'Charles R Darwin', 'chuck darwin', 'charles darwin', 'CR Darwin', 'charlesdarwin', 'www darwin200 org uk', 'Charles R. Darwin', 'Darwin, Charles', 'mary darwin', 'charels darwin', 'darwin 200', 'darwin s', 'Charlesdarwin', 'Darwin 200', 'Chuck Darwin']","Answer the trivia question concisely with the best short answer.
Question: Which scientist has the following geographical features named after him: a sound in Tierra del Fuego, a mountain in the Andes, a sound in British Columbia's Queen Charlotte Islands and an Australian state capital?
Answer:",James Clark Ross.,3.2775707244873047,"{""answer"": ""James Clark Ross."", ""uncertainty_score"": 3.2775707244873047}",trivia,meta-llama/Llama-3.2-3B-Instruct,MaximumSequenceProbability,cocoa_v1,2025-08-30 11:20:04
Which Shakespeare play takes place in the Forest of Arden?,sfq_14112,www.sfquiz.org.uk,"['Ducdame', 'Mar text', 'ducdame', 'As You Like It', 'Martext', 'sir oliver martext', 'silvius fictional character', 'sir oliver mar text', 'oliver martext', 'Oliver Martext', 'as you like it', 'oliver mar text', 'Oliver Mar Text', 'martext', 'Sir Oliver Martext', 'Sir Oliver Mar Text', 'As you like it', 'Silvius (fictional character)', 'mar text']","Answer the trivia question concisely with the best short answer.
Question: Which Shakespeare play takes place in the Forest of Arden?
Answer:",As You Like It.,0.3066537380218506,"{""answer"": ""As You Like It."", ""uncertainty_score"": 0.3066537380218506}",trivia,meta-llama/Llama-3.2-3B-Instruct,MaximumSequenceProbability,cocoa_v1,2025-08-30 11:20:04
What is the collective term for a group of unicorns?,qb_594,http://www.quizballs.com/,"['blessings', 'Ashirbad', 'divine blessing', 'Blessing', 'Divine blessing', 'blessedness', 'Blessings', 'Blessedness', 'blessing', 'ashirbad']","Answer the trivia question concisely with the best short answer.
Question: What is the collective term for a group of unicorns?
Answer:",A herd.,4.768716812133789,"{""answer"": ""A herd."", ""uncertainty_score"": 4.768716812133789}",trivia,meta-llama/Llama-3.2-3B-Instruct,MaximumSequenceProbability,cocoa_v1,2025-08-30 11:20:04
Name the focus of the UK Leveson inquiry?,bb_2346,http://www.businessballs.com/,"['press standards', 'Press standards']","Answer the trivia question concisely with the best short answer.
Question: Name the focus of the UK Leveson inquiry?
Answer:",Phone hacking scandal.,2.0747783184051514,"{""answer"": ""Phone hacking scandal."", ""uncertainty_score"": 2.0747783184051514}",trivia,meta-llama/Llama-3.2-3B-Instruct,MaximumSequenceProbability,cocoa_v1,2025-08-30 11:20:04
With which sport is Liz Edgar associated,bt_2378,http://billturnbull.quiz4free.com/,"['Equesrianism', 'Horse-Riding', 'Horseback riding', 'Equestrians', 'horse riding', 'Horses in sport', 'equesrianism', 'riding instructor', 'Horseback', 'Horse riding', 'Horseback Riding', 'equestrian sports', 'Horse safety', 'horſeback', 'Horse-riding', 'equestrians', 'equestrianship', 'Riding horse', 'horseback riding', 'horseback riders', 'Horſeback', 'horse rider', 'Horsemanship', 'equine sport', 'Horse riders', 'Equestrian sports', 'Horse rider', 'Horseriding', 'horseback', 'Horse Riding', 'Horseback rider', 'Equestrianship', 'Horseback riders', 'riding horse', 'horsewoman', 'Horse-back riding', 'Horsewoman', 'equestrianism', 'Horseback Rider', 'horse back riding', 'Equestrianism', 'Equine sport', 'horse safety', 'Horseback-riding', 'horse riders', 'horses in sport', 'Horse back riding', 'horsemanship', 'horseriding', 'horseback rider', 'Riding Instructor']","Answer the trivia question concisely with the best short answer.
Question: With which sport is Liz Edgar associated
Answer:",BMX racing.,2.3941805362701416,"{""answer"": ""BMX racing."", ""uncertainty_score"": 2.3941805362701416}",trivia,meta-llama/Llama-3.2-3B-Instruct,MaximumSequenceProbability,cocoa_v1,2025-08-30 11:20:04
Dan Quayle was Vice President to which president of the USA?,qw_4992,http://www.quizwise.com/,"['Hw bush', 'GHWB', 'President Bush (senior)', 'G. H. W. Bush Administration', 'GeorgeHWBush', 'g h w bush', 'Bush (41)', 'george bush 41', '%22Vision thing%22', 'H.W. Bush', 'Bush sr', 'bush snr', 'first bush administration', 'presidency of george h w bush', 'George the elder', 'George Herbert Walker Bush', '22vision thing 22', 'george elder', 'george herbert bush', 'Bush-prime minister vomitus incident, 1992', 'President George H. W. Bush', 'herbert walker bush', 'g h w bush administration', 'G.H.W. Bush', 'Daddy Bush', 'poppy bush', 'George Bush snr', 'George Bush administration', 'George H. Bush', 'Vice President Bush', 'G. H. W. Bush', 'Presidency of George H.W. Bush', 'George H W', 'Bush Sr.', 'George H.W Bush', 'George the Older', 'George Bush (41)', 'George Bush Snr.', 'Herbert Walker Bush', 'george bush administration', 'george h w bush', 'george h w', 'George H. W. Bush', 'bush i', 'George h.w. bush', 'Bush the Elder', 'bushu suru', 'George Bush Sr.', 'Poppy Bush', 'bush 41', 'bush elder', 'george hw bush', 'ghwb', 'The vision thing', 'G. H. Bush', 'George H. W. Bush Administration', 'George hw bush', 'daddy bush', 'bush sr', '41st president of united states', 'George H.W. Bush', 'George h bush', 'George Bush, Sr.', 'Bush-41', '41st President of the United States', 'George H W Bush', 'president george h w bush', 'george bush senior', 'George h.w bush', 'Bush Senior', 'george older', 'Bush I', 'g h bush', 'George Bush sr.', 'Papa Bush', 'Bush 41', 'First Bush administration', 'George Bush (41st U.S. President)', 'Bushu-suru', 'papa bush', 'georgehwbush', 'George H Bush', 'Presidency of George H. W. Bush', 'George H.W.', 'h w bush', 'george h w bush administration', 'George H. W, Bush', 'george bush 41st u s president', 'President George H.W. Bush', 'G H W Bush', 'senior bush', 'vice president bush', 'H W Bush', 'GHW Bush', 'george bush snr', 'president bush senior', 'Bush Snr.', 'hw bush', 'george h bush', 'george herbert walker bush', 'George HW Bush', 'George H. W. Bush administration', 'vision thing', 'George H. W.', 'ghw bush', 'bush senior', 'George H.W.Bush', 'George Bush (senior)', 'George Herbert Bush', 'George Bush Senior', 'George Bush Sr', 'H. W. Bush', 'Senior Bush', 'george bush sr', 'bush prime minister vomitus incident 1992']","Answer the trivia question concisely with the best short answer.
Question: Dan Quayle was Vice President to which president of the USA?
Answer:",George H.W. Bush.,0.5099346041679382,"{""answer"": ""George H.W. Bush."", ""uncertainty_score"": 0.5099346041679382}",trivia,meta-llama/Llama-3.2-3B-Instruct,MaximumSequenceProbability,cocoa_v1,2025-08-30 11:20:04
Who plays the part of detective DI Richard Poole in the TV series `Death in Paradise'?,sfq_12095,www.sfquiz.org.uk,"['ben miller', 'Ben Miller']","Answer the trivia question concisely with the best short answer.
Question: Who plays the part of detective DI Richard Poole in the TV series `Death in Paradise'?
Answer:",Ben Miller.,0.5131930708885193,"{""answer"": ""Ben Miller."", ""uncertainty_score"": 0.5131930708885193}",trivia,meta-llama/Llama-3.2-3B-Instruct,MaximumSequenceProbability,cocoa_v1,2025-08-30 11:20:04
"What Latin phrase means operational method, or the way a job is done?",bb_6844,http://www.businessballs.com/,"['Method of operation', 'method of operation', 'Modi operandi', 'Modus operandus', 'modus operandi', 'modi operandi', 'modus operandus', 'Modus operandi', 'Modus Operandi']","Answer the trivia question concisely with the best short answer.
Question: What Latin phrase means operational method, or the way a job is done?
Answer:",Modus Operandi.,3.3929336071014404,"{""answer"": ""Modus Operandi."", ""uncertainty_score"": 3.3929336071014404}",trivia,meta-llama/Llama-3.2-3B-Instruct,MaximumSequenceProbability,cocoa_v1,2025-08-30 11:20:04
"In the world of business, what is the significance of this ordered list? Canada, Saudi Arabia, Mexico, Venezuela, Kuwait, Colombia, ...",tb_251,http://triviabug.com/q-and-a-quizzes/,"['largest suppliers of oil to united states', 'Largest suppliers of oil to the United States']","Answer the trivia question concisely with the best short answer.
Question: In the world of business, what is the significance of this ordered list? Canada, Saudi Arabia, Mexico, Venezuela, Kuwait, Colombia, ...
Answer:",The significance is that these countries are the top 7 oil producers in the world.,11.440573692321777,"{""answer"": ""The significance is that these countries are the top 7 oil producers in the world."", ""uncertainty_score"": 11.440573692321777}",trivia,meta-llama/Llama-3.2-3B-Instruct,MaximumSequenceProbability,cocoa_v1,2025-08-30 11:20:04
In the Bible who was the husband of Jezebel?,sfq_2929,www.sfquiz.org.uk,"['achaav', 'ahaav', 'Achaav', 'ah abh', 'ach av', 'Ahabh', 'ahaab', ""Aha'abh"", 'king ahab', 'acha av', 'ahabh', 'Ahaav', 'Ahaabh', ""Aha'av"", 'ahaabh', 'Ehav', 'Ahav', 'Ahaab', 'Ahab of Israel', ""Acha'av"", ""Ach'av"", 'King Ahab', ""Ah'av"", 'ah av', ""Ah'abh"", 'aha abh', 'Ahab', 'achov', 'aha av', 'ahav', 'achab', 'Achov', 'ahab', 'ahab of israel', 'ehav', 'Achab', 'Achav', 'achav']","Answer the trivia question concisely with the best short answer.
Question: In the Bible who was the husband of Jezebel?
Answer:",King Ahab.,1.5472500324249268,"{""answer"": ""King Ahab."", ""uncertainty_score"": 1.5472500324249268}",trivia,meta-llama/Llama-3.2-3B-Instruct,MaximumSequenceProbability,cocoa_v1,2025-08-30 11:20:04
What is the most easterly port in Britain,bt_874,http://billturnbull.quiz4free.com/,"['Lowestoft Lighthouse', 'belle vue park lowestoft', 'lowestoft suffolk', 'lowestoft mayor', 'Lowestoft', 'lowestoft lighthouse', 'Lowestoft, Suffolk', 'britten centre', 'London Road North Shopping Precinct', 'london road north', 'lowestoft', 'The Britten Centre', 'London Road North', 'Lowestoft Mayor', ""Sparrow's Nest"", 'Belle Vue Park (Lowestoft)', 'sparrow s nest', 'london road north shopping precinct', 'The britten centre']","Answer the trivia question concisely with the best short answer.
Question: What is the most easterly port in Britain
Answer:",Felixstowe.,2.7854933738708496,"{""answer"": ""Felixstowe."", ""uncertainty_score"": 2.7854933738708496}",trivia,meta-llama/Llama-3.2-3B-Instruct,MaximumSequenceProbability,cocoa_v1,2025-08-30 11:20:04
Which member of England's 2003 Rugby World Cup winning team has an uncle in the 1966 England Soccer World Cup winning team?,bb_8280,http://www.businessballs.com/,"['Ben Cohen (disambiguation)', 'ben cohen', 'ben cohen disambiguation', 'Ben Cohen']","Answer the trivia question concisely with the best short answer.
Question: Which member of England's 2003 Rugby World Cup winning team has an uncle in the 1966 England Soccer World Cup winning team?
Answer:","Jonny Wilkinson. 
Explanation: Jonny Wilkinson's uncle, John Wilkinson, played for the 1966 England team. Jonny Wilkinson was a key player in the 2003 Rugby World Cup winning team.",21.173095703125,"{""answer"": ""Jonny Wilkinson. \nExplanation: Jonny Wilkinson's uncle, John Wilkinson, played for the 1966 England team. Jonny Wilkinson was a key player in the 2003 Rugby World Cup winning team."", ""uncertainty_score"": 21.173095703125}",trivia,meta-llama/Llama-3.2-3B-Instruct,MaximumSequenceProbability,cocoa_v1,2025-08-30 11:20:04
What traditional leatherworking tools became cockney rhyming slang for testicles?,bb_160,http://www.businessballs.com/,"['cobblers awls', 'Cobblers awls']","Answer the trivia question concisely with the best short answer.
Question: What traditional leatherworking tools became cockney rhyming slang for testicles?
Answer:","Balls.
Explanation: Cockney rhyming slang is a form of slang that originated in the East End of London, where rhyming phrases are used to refer to words. In this case, the phrase ""old bill"" is used to refer to a police officer, but in this question, ""balls"" is used to refer to testicles. This is an example of a rhyming slang phrase that has become a common expression in London slang.",48.26569366455078,"{""answer"": ""Balls.\nExplanation: Cockney rhyming slang is a form of slang that originated in the East End of London, where rhyming phrases are used to refer to words. In this case, the phrase 'old bill' is used to refer to a police officer, but in this question, 'balls' is used to refer to testicles. This is an example of a rhyming slang phrase that has become a common expression in London slang."", ""uncertainty_score"": 48.26569366455078}",trivia,meta-llama/Llama-3.2-3B-Instruct,MaximumSequenceProbability,cocoa_v1,2025-08-30 11:20:04
Which is the most southerly Irish city ?,wh_4134,http://www.wrexhamquizleague.co.uk/,"['corks', 'cork', 'Corks', 'cork disambiguation', 'CORK', 'Cork (disambiguation)', 'Cork (Parliament of Ireland constituency)', 'cork parliament of ireland constituency', 'Cork']","Answer the trivia question concisely with the best short answer.
Question: Which is the most southerly Irish city ?
Answer:",Cork.,0.723921537399292,"{""answer"": ""Cork."", ""uncertainty_score"": 0.723921537399292}",trivia,meta-llama/Llama-3.2-3B-Instruct,MaximumSequenceProbability,cocoa_v1,2025-08-30 11:20:04
What animal is the Scandinavian Christmas Julbock symbol?,bb_8426,http://www.businessballs.com/,"['He-goat', 'Domestic Goat', 'Nanny goat', 'domestic goat', 'Dairy goat', 'goatfighting', 'she goats', 'billygoat', 'Nanny Goat', '🐐', 'billy goat', 'goatry', 'goat s milk', ""Goats' milk"", 'Goat penis', 'Domestic goat', 'goat milk', 'he goat', 'goats milk', 'goat', 'domestic goats', ""Goat's milk"", 'kid goat', 'billies', 'capra hircus', 'goat penis', 'Billygoat', 'Domestic goats', 'Goat', 'Dairy Goats', 'Capra aegagrus hircus', 'Billy Goat', 'goats', 'nanny goat', 'dairy goats', 'Billy goat', 'She-Goat', 'Goats', 'She-goats', 'Goatry', 'She goats', 'capra aegagrus hircus', 'she goat', 'dairy goat', 'Goatfighting', 'Billies', 'Goat milk', 'Kid (goat)', 'Capra hircus', 'She goat']","Answer the trivia question concisely with the best short answer.
Question: What animal is the Scandinavian Christmas Julbock symbol?
Answer:",Goat.,0.9364131689071655,"{""answer"": ""Goat."", ""uncertainty_score"": 0.9364131689071655}",trivia,meta-llama/Llama-3.2-3B-Instruct,MaximumSequenceProbability,cocoa_v1,2025-08-30 11:20:04
"The Equitable Life Assurance Building in New York City, built in 1870, and 130 feet (40 m) high, was the first office building to be equipped with what?",qw_4858,http://www.quizwise.com/,"['passenger elevators', 'Passenger elevators']","Answer the trivia question concisely with the best short answer.
Question: The Equitable Life Assurance Building in New York City, built in 1870, and 130 feet (40 m) high, was the first office building to be equipped with what?
Answer:",Elevator.,1.6872265338897705,"{""answer"": ""Elevator."", ""uncertainty_score"": 1.6872265338897705}",trivia,meta-llama/Llama-3.2-3B-Instruct,MaximumSequenceProbability,cocoa_v1,2025-08-30 11:20:04
Whose portrait replaced Michael Faraday on the English £20 note?,odql_13592,http://www.odquiz.org.uk/,"['edward elgar', 'sir edward william elgar', 'ballets by edward elgar', 'elgar edward', 'Edward elgar', 'Edward Elgar', 'elgar baronets', 'Sir Edward William Elgar, 1st Baronet, OM, GCVO', 'Elgar, Edward', 'He Banged The Leather for Goal', 'sir edward elgar', 'Sir Edward William Elgar, 1st Baronet', 'Sir Edward William Elgar', 'sir edward elgar 1st baronet', 'Edward William Elgar', 'Sir Edward Elgar, 1st Baronet', 'Ballets by Edward Elgar', 'edward william elgar', 'Elgar baronets', 'elgar', 'Sir Edward Elgar', 'he banged leather for goal', 'Elgar Baronets', 'sir edward william elgar 1st baronet om gcvo', 'Elgar', 'sir edward william elgar 1st baronet']","Answer the trivia question concisely with the best short answer.
Question: Whose portrait replaced Michael Faraday on the English £20 note?
Answer:",Sir Winston Churchill.,3.556771993637085,"{""answer"": ""Sir Winston Churchill."", ""uncertainty_score"": 3.556771993637085}",trivia,meta-llama/Llama-3.2-3B-Instruct,MaximumSequenceProbability,cocoa_v1,2025-08-30 11:20:04
In which general direction would you sail from New York to London?,qw_3843,http://www.quizwise.com/,"['eastward', '东', 'Eest', 'Eastward', '東', 'east', 'eest', 'East']","Answer the trivia question concisely with the best short answer.
Question: In which general direction would you sail from New York to London?
Answer:",West.,2.3718087673187256,"{""answer"": ""West."", ""uncertainty_score"": 2.3718087673187256}",trivia,meta-llama/Llama-3.2-3B-Instruct,MaximumSequenceProbability,cocoa_v1,2025-08-30 11:20:04
