question,question_id,question_source,answers,input_text,model_answer,uncertainty_score,model_output,dataset,model_id,ue_method,schema_version,timestamp
"""What American city has a name that means """"Red Stick"""" in French?""",jp_4257,www.jetpunk.com,"['Baton Rouge, Louisiana Emergency Resources - Disaster Aid', 'Baton Rouge, West Florida', 'Baton-Rouge', 'Capital of Louisiana', 'bâton rouge', 'baton rouge la emergency resources disaster aid', 'batton rouge', 'Downtown Baton Rouge, Louisiana', 'Baton Rouge, La.', 'Baton Rouge, LA Emergency Resources - Disaster Aid', 'Baton Rogue, West Florida', 'top employers of baton rouge', 'List of events in Baton Rouge', 'capital of louisiana', 'baton rouge', 'Baton Rouge, LA', 'Bâton Rouge', 'un locode usbtr', 'baton rouge louisiana emergency resources disaster aid', 'Baton Rouge', 'baton rouge west florida', 'downtown baton rouge louisiana', 'UN/LOCODE:USBTR', 'Baton Rouge (LA)', 'Baton rouge', 'baton rouge business district louisiana', 'Top Employers of Baton Rouge', 'baton rouge louisiana', 'list of events in baton rouge', 'Bâton rouge', 'Batton Rouge', 'baton rogue west florida', 'Baton Rouge Business District, Louisiana', 'Baton Rouge mayoral election, 2016', 'Baton Rouge, Louisiana', 'baton rouge mayoral election 2016', 'baton rouge la', 'List of Events in Baton Rouge']","Answer the trivia question concisely with the best short answer.
Question: ""What American city has a name that means """"Red Stick"""" in French?""
Answer:",New Orleans.,0.9737973809242249,"{""answer"": ""New Orleans."", ""uncertainty_score"": 0.9737973809242249}",trivia,meta-llama/Llama-3.2-3B-Instruct,CocoaMSP,cocoa_v1,2025-08-12 21:18:31
'The Horse of the Year Show' is held at what venue?,qf_3109,http://quiz4free.com/,"['Wembley Empire Pool', 'wembley empire pool', 'Wembley arena', 'wembly arena', 'wembley arena', 'The Wembley Arena', 'Wembly arena', 'empire pool', 'The Empire Pool', 'Wembley Arena']","Answer the trivia question concisely with the best short answer.
Question: 'The Horse of the Year Show' is held at what venue?
Answer:",Olympia.,1.1055368185043335,"{""answer"": ""Olympia."", ""uncertainty_score"": 1.1055368185043335}",trivia,meta-llama/Llama-3.2-3B-Instruct,CocoaMSP,cocoa_v1,2025-08-12 21:18:31
"For which Queen did Josiah Wedgwood, in 1765 create cream coloured earthernware known as Queensware?",odql_1158,http://www.odquiz.org.uk/,"['Charlotte of Mecklenburg-Strelitz', 'charlotte sophia', 'Queen Charlotte of Mecklenburg Strelitz', 'Queen Charlotte of the United Kingdom', 'Duchess Sophia Charlotte of Mecklenburg-Strelitz', 'queen charlotte', 'Queen charlotte', 'Charlotte Sophia', 'Queen Charlotte of Great Britain and Ireland', 'duchess sophia charlotte of mecklenburg strelitz', 'sophia charlotte mecklenburg strelitz', 'queen charlotte of hanover', 'Sophia Charlotte Mecklenburg-Strelitz', 'QUEEN CHARLOTTE', 'margarida de castro e sousa', 'charlotte of mecklenburg', 'Charlotte of Hanover', 'queen charlotte of great britain and ireland', 'charlotte of united kingdom', 'charlotte of great britain and ireland', 'Queen Charlotte', 'charlotte of mecklenburg strelitz', 'Charlotte of Mecklenburg Strelitz', 'charlotte of hanover', 'Margarita de Castro e Sousa', 'Queen Charlotte of Hanover', 'Margarita de Castro e Souza', 'queen charlotte of mecklenburg strelitz', 'queen charlotte of united kingdom', 'Princess of Mecklenburg', 'Charlotte of Great Britain and Ireland', 'margarita de castro e souza', 'Charlotte of the United Kingdom', 'Charlotte of Mecklenburg', 'princess of mecklenburg', 'Queen Charlotte of Mecklenburg-Strelitz', 'margarita de castro e sousa', 'Margarida de Castro e Sousa']","Answer the trivia question concisely with the best short answer.
Question: For which Queen did Josiah Wedgwood, in 1765 create cream coloured earthernware known as Queensware?
Answer:",Queen Charlotte.,0.7483692169189453,"{""answer"": ""Queen Charlotte."", ""uncertainty_score"": 0.7483692169189453}",trivia,meta-llama/Llama-3.2-3B-Instruct,CocoaMSP,cocoa_v1,2025-08-12 21:18:31
"In literature, who sped across the Atlantic in the SS Henrietta?",odql_1851,http://www.odquiz.org.uk/,"['phineas t fogg', 'Phineas Fog', 'Phineas Fogg', 'Phileas Fogg', 'Philias Fogg', 'phineas fogg', 'Phineas T. Fogg', 'philias fogg', 'phineas fog', 'phileas fogg']","Answer the trivia question concisely with the best short answer.
Question: In literature, who sped across the Atlantic in the SS Henrietta?
Answer:","The Scarlet Pimpernel. 
Explanation: The Scarlet Pimpernel is a fictional character created by Baroness Orczy. He is a hero of the French Revolution who rescues French aristocrats from the Reign of Terror. In the novel, he uses the alias ""The Scarlet Pimpernel"" and is known for his bravery and cunning. One of the most famous scenes in the novel features the Scarlet Pimpernel speeding across the Atlantic on the SS Henrietta, where he",24.085601806640625,"{""answer"": ""The Scarlet Pimpernel. \nExplanation: The Scarlet Pimpernel is a fictional character created by Baroness Orczy. He is a hero of the French Revolution who rescues French aristocrats from the Reign of Terror. In the novel, he uses the alias 'The Scarlet Pimpernel' and is known for his bravery and cunning. One of the most famous scenes in the novel features the Scarlet Pimpernel speeding across the Atlantic on the SS Henrietta, where he"", ""uncertainty_score"": 24.085601806640625}",trivia,meta-llama/Llama-3.2-3B-Instruct,CocoaMSP,cocoa_v1,2025-08-12 21:18:31
Who rules in a hagiarchy [hag-ee-ahr-kee]?,qg_252,https://quizguy.wordpress.com/,"['Islamic saint', 'saint and saintliness', 'Saints in Protestantism', 'saintliness', 'Saintliness', 'Cloud of witnesses', 'Living saint', 'Saint Puhwegweg', 'greek orthodox saints', 'sainthood', 'Saint (Islam)', 'cloud of witnesses', 'saints in protestantism', 'Greek Orthodox saints', 'Catholic Saint', 'Roman Catholic saint', 'saint puhwegweg', 'cult of saints', 'Catholic saint', 'catholic saint', 'saint christianity', 'Christian saints', 'islamic saints', 'living saint', 'Saint (Muslim)', 'Saint And Saintliness', 'Saint (Christianity)', 'saint muslim', 'Sainted', 'Cult of saints', 'christian saints', 'Saint (Islamic)', 'saints of roman catholic church', 'Islamic saints', 'saint islam', 'Saints', 'Saint', 'sainted', 'saint islamic', 'Sainthood', 'saint', 'islamic saint', 'Saints of the Roman Catholic Church', 'roman catholic saint', 'saints']","Answer the trivia question concisely with the best short answer.
Question: Who rules in a hagiarchy [hag-ee-ahr-kee]?
Answer:",The oldest person.,2.8560216426849365,"{""answer"": ""The oldest person."", ""uncertainty_score"": 2.8560216426849365}",trivia,meta-llama/Llama-3.2-3B-Instruct,CocoaMSP,cocoa_v1,2025-08-12 21:18:31
"There are only three coniferous trees native to the British Isles. The Scots Pine and the Yew are two native species, what is the third?",wh_1798,http://www.wrexhamquizleague.co.uk/,"['Juniper species', 'Juniper extract', 'Juniper', 'Juniper heath', 'juniper species', 'Juniper twig', 'juniper twig', 'juniper extract', 'Juniperus', 'Junipers', 'juniperus classification', 'junipers', 'JUNIPER', 'juniper heath', 'juniperus', 'Juniperus classification', 'juniper']","Answer the trivia question concisely with the best short answer.
Question: There are only three coniferous trees native to the British Isles. The Scots Pine and the Yew are two native species, what is the third?
Answer:",The third native coniferous tree is the Spruce.,3.13201642036438,"{""answer"": ""The third native coniferous tree is the Spruce."", ""uncertainty_score"": 3.13201642036438}",trivia,meta-llama/Llama-3.2-3B-Instruct,CocoaMSP,cocoa_v1,2025-08-12 21:18:31
What was the official residence of the monarch between 1698 and 1837?,sfq_1952,www.sfquiz.org.uk,"[""St James' palace"", ""St James' Palace"", ""St. James' Palace"", 'Verge of the Palace of St James', 'St. James Palace', ""St James's Palace, London"", ""Chapel Royal (St. James's Palace)"", 'St James’s Palace', ""St. James's Palace"", 'St James Palace', ""St James's Palace"", 'St. James palace', 'saint james palace', 'saint james s palace', ""Saint James' Palace"", 'verge of palace of st james', 'st james s palace', ""St. James's palace"", 'St James palace', ""Saint James's Palace"", 'st james s palace london', 'st james palace', ""St James's palace"", ""St. James' palace"", 'chapel royal st james s palace']","Answer the trivia question concisely with the best short answer.
Question: What was the official residence of the monarch between 1698 and 1837?
Answer:",Buckingham Palace.,0.35470691323280334,"{""answer"": ""Buckingham Palace."", ""uncertainty_score"": 0.35470691323280334}",trivia,meta-llama/Llama-3.2-3B-Instruct,CocoaMSP,cocoa_v1,2025-08-12 21:18:31
"Which chemical element, atomic no. 41, is named after the daughter of King Tantalus?",sfq_9727,www.sfquiz.org.uk,"['niobous', 'Niobium', 'Nicobium', 'columbium', 'Niobous', 'Element 41', 'Niobic', 'niobium', 'Niob', 'niobic', 'Columbium', 'nicobium', 'niob', 'element 41']","Answer the trivia question concisely with the best short answer.
Question: Which chemical element, atomic no. 41, is named after the daughter of King Tantalus?
Answer:",Niobium.,0.8289361000061035,"{""answer"": ""Niobium."", ""uncertainty_score"": 0.8289361000061035}",trivia,meta-llama/Llama-3.2-3B-Instruct,CocoaMSP,cocoa_v1,2025-08-12 21:18:31
"Which famous pop-star, now aged 72, despite his claim of having slept with over 250 women married his school sweetheart Melinda Trenchard in 1957, a marriage that still remains?",wh_2958,http://www.wrexhamquizleague.co.uk/,"['tom jones australian footballer', 'TOM JONES', 'tom jones film', 'tom jones', 'tom jones footballer', 'Tom Jones (footballer)', 'Tom Jones (movie)', 'tom jones movie', 'Tom Jones (Opera)', 'tom jones opera', 'Tom Jones', 'Jones, Tom', 'Tom Jones!', 'jones tom', 'Tom Jones (opera)', 'Tom Jones (disambiguation)', 'Tom jones', 'Tom Jones (film)', 'Tom Jones (Australian footballer)', 'Tom jones (film)', 'tom jones disambiguation']","Answer the trivia question concisely with the best short answer.
Question: Which famous pop-star, now aged 72, despite his claim of having slept with over 250 women married his school sweetheart Melinda Trenchard in 1957, a marriage that still remains?
Answer:",Cliff Richard.,1.9134634733200073,"{""answer"": ""Cliff Richard."", ""uncertainty_score"": 1.9134634733200073}",trivia,meta-llama/Llama-3.2-3B-Instruct,CocoaMSP,cocoa_v1,2025-08-12 21:18:31
What England footballer successfully defended a charge of affray in July 2009?,bb_8594,http://www.businessballs.com/,"['stevie g', 'Steve g', 'Steve Gerrard', 'Stevie G', 'Stephen Gerrard', 'steve gerrard', 'Stevie Gerrard', 'steven gerrard m b e', 'steven gerrard mbe', 'Steven George Gerrard', 'Steven Gerrard, MBE', 'Steven Gerrard, M.B.E.', 'Steven Gerrard', 'steven george gerrard', 'Steven Gerard', 'steve g', 'Steven George Gerrard, MBE', 'stephen gerrard', 'gerro', 'steven gerard', 'Steven Gerrard M.B.E.', 'steven george gerrard mbe', 'Steven Gerrard MBE', 'Gerro', 'Stevie-G', 'steven gerrard', 'Steven gerrard', 'stevie gerrard']","Answer the trivia question concisely with the best short answer.
Question: What England footballer successfully defended a charge of affray in July 2009?
Answer:",Rio Ferdinand.,1.4717059135437012,"{""answer"": ""Rio Ferdinand."", ""uncertainty_score"": 1.4717059135437012}",trivia,meta-llama/Llama-3.2-3B-Instruct,CocoaMSP,cocoa_v1,2025-08-12 21:18:31
"To whom are the words 'Veni Vidi Vici' attributed, after he defeated Pharnaces the Second of Pontus?",bb_8940,http://www.businessballs.com/,"['julius ceaser', 'commentaries of julius cæsar', 'Caesar', 'Julius ceasar', 'I am the republic', 'Caius Iulius Caesar', 'Caesar the Dictator', 'Julius Cæsar', 'julius caesar roman', 'Julius Caesar', 'julias ceaser', 'Gaius Iulius Gaii Filius Gaii Nepos Caesar', 'IVLIVS CAESAR', 'imp caesar', 'gaius iulius gaii filius gaii nepos caesar', 'julius ceasar', 'Julius Caesar (Roman)', 'imperator gaius iulius caesar divus', 'Caesar Dictator', 'Julius caesar', 'Political career of Julius Caesar', 'imp•c•ivlivs•caesar•divvs', 'ivlivs cæsar', 'Imperator Gaius Iulius Caesar Divus', 'IMP*C*IVLIVS*CAESAR*DIVVS', 'Gaius Iulius Gaii filius Gaii nepos Caesar', 'caivs ivlivs caesar', 'julius caesar quotes', 'Julius caesar quotes', 'Conspiracy (caesar)', 'Caesar, Julius', 'gayus julius caesar', 'conspiracy caesar', 'julius caesar', 'Julias caesar', 'IMP. CÆSAR', 'Ivlivs Caesar', 'giulius caesar', 'Gayus Julius Caesar', 'julius caeser', 'caius iulius caesar', 'Ivlivs Cæsar', 'IVLIVS CÆSAR', 'Juluis Cesar', 'Divus Iulius', 'julius caesra', 'julius cæsar', 'Caesar complex', 'political career of julius caesar', 'Caesars death', 'imp cæsar', 'julis caesar', 'imp c ivlivs caesar divvs', 'julius cesar', 'C. Julius Caesar', 'Julius Cesar', 'CAIVS IVLIVS CAESAR', 'juluis cesar', 'IMP•C•IVLIVS•CAESAR•DIVVS', 'DIVVS IVLIVS', 'Julius Ceaser', 'iulius caesar', 'Julius Caeser', 'Julius Seizer', 'caesar', 'julious caesar', 'c julius caesar', 'Julias ceaser', 'Julis Caesar', 'ivlivs caesar', 'caesar julius', 'divvs ivlivs', 'Julius Caesar Assassination plot', 'Giulius Caesar', 'IMP. CAESAR', 'Iulius Caesar', 'Julious caesar', 'Julius Caesra', 'divus iulius', 'julius caesar assassination plot', 'Commentaries of Julius Cæsar', 'julius seizer', 'caesars death', 'caesar complex', 'caesar dictator', 'Julius Ceasar', 'Literary works of Julius Caesar', 'i am republic', 'literary works of julius caesar', 'julias caesar']","Answer the trivia question concisely with the best short answer.
Question: To whom are the words 'Veni Vidi Vici' attributed, after he defeated Pharnaces the Second of Pontus?
Answer:",Julius Caesar.,0.3347121775150299,"{""answer"": ""Julius Caesar."", ""uncertainty_score"": 0.3347121775150299}",trivia,meta-llama/Llama-3.2-3B-Instruct,CocoaMSP,cocoa_v1,2025-08-12 21:18:31
March Bread is made or flavoured primarily by what?,qw_16443,http://www.quizwise.com/,"['Almond Bitter Oil', 'marcona almond', 'Oleum amygdalae', 'Marcona almonds', 'Amygdalus fragilis', 'amygdalus communis', 'Almond', 'Druparia amygdalus', 'Baadaam', 'sweet almond oil', 'Bitter almonds', 'amygdalus amara', 'amygdalus dulcis', 'Badam', 'Luz (nut)', 'Almond extract', 'Bitter almond', 'Prunus amygdalus', 'badam', 'Oil of bitter almond', 'Marcona almond', 'bitter almonds', 'Almond trees', 'oleum amygdalae', 'Amygdalus amara', 'luz nut', 'amygdalus sativa', 'almond', 'Prunus dulcis', 'Amygdalus communis', 'Amygdalus sativa', 'druparia amygdalus', 'prunus amygdalus dulcis', 'amygdalus fragilis', 'almond extract', 'prunus amygdalus', 'Almond tree', 'Amygdalus dulcis', 'Almendrado', 'almendrado', 'Marcona Almonds', 'Marcona Almond', 'Oil of Bitter Almonds', 'oil of bitter almonds', 'baadaam', 'bitter almond', 'Almond oil', 'Almond syrup', 'Mandel (nut)', 'Toasted Almond', 'almond trees', 'almond tree', 'mandel nut', 'لوز', 'Prunus amygdalus dulcis', 'almond bitter oil', 'prunus dulcis', 'almond oil', 'oil of bitter almond', 'toasted almond', 'marcona almonds', 'Sweet almond oil', 'almonds', 'almond syrup', 'Almonds']","Answer the trivia question concisely with the best short answer.
Question: March Bread is made or flavoured primarily by what?
Answer:","The company that makes March Bread is not specified, but it is likely that the bread is made by a company that is owned by or affiliated with the company that makes March, a popular brand of bread in the UK. However, the most likely answer is that it is made by a company that is owned by or affiliated with the company that makes March, a popular brand of bread in the UK. 

However, I will provide a more concise answer:

Answer: The company that makes March Bread is",31.01412010192871,"{""answer"": ""The company that makes March Bread is not specified, but it is likely that the bread is made by a company that is owned by or affiliated with the company that makes March, a popular brand of bread in the UK. However, the most likely answer is that it is made by a company that is owned by or affiliated with the company that makes March, a popular brand of bread in the UK. \n\nHowever, I will provide a more concise answer:\n\nAnswer: The company that makes March Bread is"", ""uncertainty_score"": 31.01412010192871}",trivia,meta-llama/Llama-3.2-3B-Instruct,CocoaMSP,cocoa_v1,2025-08-12 21:18:31
"P. T. Barnum once sent an agent to buy this hoping to use it as a circus attraction. When it arrived in Bridgeport, Connecticut, the public was not impressed and Barnum had to keep it hidden while he tried to decide how to recover some of the high cost. What expression for a costly burden originated from this incident?",tb_216,http://triviabug.com/q-and-a-quizzes/,"['white elephant', 'White Elephant', 'white elephants', 'White elephants', 'White elephant']","Answer the trivia question concisely with the best short answer.
Question: P. T. Barnum once sent an agent to buy this hoping to use it as a circus attraction. When it arrived in Bridgeport, Connecticut, the public was not impressed and Barnum had to keep it hidden while he tried to decide how to recover some of the high cost. What expression for a costly burden originated from this incident?
Answer:","White Elephant. 
Explanation: The term ""white elephant"" originated from a story about King Narai of Siam (now Thailand) who purchased a white elephant as a gift for his queen. The elephant was a costly burden to keep, and the king was embarrassed to display it. The term was later used to describe an expensive or unwanted item that is difficult to get rid of. In this case, the story about P.T. Barnum and the white elephant was a popular anecdote that helped",34.309818267822266,"{""answer"": ""White Elephant. \nExplanation: The term 'white elephant' originated from a story about King Narai of Siam (now Thailand) who purchased a white elephant as a gift for his queen. The elephant was a costly burden to keep, and the king was embarrassed to display it. The term was later used to describe an expensive or unwanted item that is difficult to get rid of. In this case, the story about P.T. Barnum and the white elephant was a popular anecdote that helped"", ""uncertainty_score"": 34.309818267822266}",trivia,meta-llama/Llama-3.2-3B-Instruct,CocoaMSP,cocoa_v1,2025-08-12 21:18:31
